articleId,blockIndex,blockType,rawText,cleanText,htmlFragment,sourceSelector,parseConfidence
5184957,6,image,//img.mbn.co.kr/filewww/news/other/2026/04/01/101202120010.jpg,//img.mbn.co.kr/filewww/news/other/2026/04/01/101202120010.jpg,"<img alt="""" border=""0"" class=""lazy"" data-src=""//img.mbn.co.kr/filewww/news/other/2026/04/01/101202120010.jpg"" src=""//img.mbn.co.kr/newmbn/white.PNG"" width=""500""/>",img,0.9
5184957,7,heading,구찌 오스테리아 서울 #서울과 이탈리아의 만남 #만개한 접시 꽃밭,구찌 오스테리아 서울 #서울과 이탈리아의 만남 #만개한 접시 꽃밭,"<strong><div style=""border-top: 4px solid #ed6d01;border-bottom: 1px solid #ed6d01;font-size: 18px;padding: 10px 0;margin:30px 0;"">구찌 오스테리아 서울<br/>#서울과 이탈리아의 만남 #만개한 접시 꽃밭</div></strong>",style*=border-top (heuristic),0.7
5184957,8,image,//img.mbn.co.kr/filewww/news/other/2026/04/01/212200126042.jpg,//img.mbn.co.kr/filewww/news/other/2026/04/01/212200126042.jpg,"<img alt="""" border=""0"" class=""lazy"" data-src=""//img.mbn.co.kr/filewww/news/other/2026/04/01/212200126042.jpg"" src=""//img.mbn.co.kr/newmbn/white.PNG"" width=""500""/>",img,0.9
5184957,9,paragraph,"패션하우스 구찌의 미학과 세계적인 셰프 마시모 보투라의 철학이 만난 미식의 성지다. 이곳은 단순히 ‘패션 브랜드 레스토랑’ 이름표를 넘어, 서울의 식재료와 이탈리아의 전통을 위트 있게 버무려낸 하나의 예술 공간에 가깝다. 인기 메뉴는 구운 가지 위에 크림과 살사온두야, 스트라피아텔라를 올린 멜란자나, 진한 풍미가 매력적인 파르미자노 레지아노 크림 소스 파스타인 토르텔리니, 블랙 트러플이 올려진 오리 요리인 아나트라 등이 있다.","패션하우스 구찌의 미학과 세계적인 셰프 마시모 보투라의 철학이 만난 미식의 성지다. 이곳은 단순히 ‘패션 브랜드 레스토랑’ 이름표를 넘어, 서울의 식재료와 이탈리아의 전통을 위트 있게 버무려낸 하나의 예술 공간에 가깝다. 인기 메뉴는 구운 가지 위에 크림과 살사온두야, 스트라피아텔라를 올린 멜란자나, 진한 풍미가 매력적인 파르미자노 레지아노 크림 소스 파스타인 토르텔리니, 블랙 트러플이 올려진 오리 요리인 아나트라 등이 있다.",,text_run(br_separated),0.6
5184957,10,paragraph,"이곳의 메뉴는 코스나 단품으로도 즐길 수 있다. 특히 화사한 꽃과 나비가 수놓아진 지노리 식기 위에 놓인 창의적인 이탤리언 요리들은 그 자체로 만개한 꽃밭을 연상시키며, 마치 유럽 귀족의 가든 파티에 초대받은 듯한 경험마저 느끼게 한다.","이곳의 메뉴는 코스나 단품으로도 즐길 수 있다. 특히 화사한 꽃과 나비가 수놓아진 지노리 식기 위에 놓인 창의적인 이탤리언 요리들은 그 자체로 만개한 꽃밭을 연상시키며, 마치 유럽 귀족의 가든 파티에 초대받은 듯한 경험마저 느끼게 한다.",,text_run(br_separated),0.6
5184957,11,heading,핀치브런치바 #강남 브런치 바 #제철 채소를 활용한 비건 브런치,핀치브런치바 #강남 브런치 바 #제철 채소를 활용한 비건 브런치,"<strong><div style=""border-top: 4px solid #ed6d01;border-bottom: 1px solid #ed6d01;font-size: 18px;padding: 10px 0;margin:30px 0;"">핀치브런치바<br/>#강남 브런치 바 #제철 채소를 활용한 비건 브런치</div></strong>",style*=border-top (heuristic),0.7
5184957,12,table,↑ 핀치브런치바,↑ 핀치브런치바,"<table align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" style=""margin:0 auto; clear:both; max-width: 100%"" width=""500""><tbody><tr><td align=""center"" style=""padding:10px 0 5px 0;""><img alt=""핀치브런치바"" border=""0"" class=""lazy"" data-src=""//img.mbn.co.kr/filewww/news/other/2026/04/01/000464414004.jpg"" src=""//img.mbn.co.kr/newmbn/white.PNG"" width=""500""/></td></tr><tr><td style=""padding-bottom:10px; color:#666; line-height:17px; font-size:12px; font-family:'돋움';"">↑ 핀치브런치바</td></tr></tbody></table>",table,0.6
5184957,13,paragraph,"건강한 식재료를 통해 정직하고 싱그러운 봄을 재현하는 ‘핀치브런치바’. 나무의 따뜻한 질감이 살아있는 가구들과 통창으로 쏟아지는 봄 햇살이 어우러진 공간이다. 이곳은 비건 브런치 바로, 싱싱한 채소를 활용한 감각적인 플레이팅이 유명하다.","건강한 식재료를 통해 정직하고 싱그러운 봄을 재현하는 ‘핀치브런치바’. 나무의 따뜻한 질감이 살아있는 가구들과 통창으로 쏟아지는 봄 햇살이 어우러진 공간이다. 이곳은 비건 브런치 바로, 싱싱한 채소를 활용한 감각적인 플레이팅이 유명하다.",,text_run(br_separated),0.6
5184957,14,paragraph,"제철 채소와 과일, 허브를 아낌없이 사용한 브런치 메뉴는 모두 청량한 색감을 자랑한다. 특히 납작한 탈리아텔레면 위에 고소한 피스타치오 페스토와 얇게 슬라이스한 쥬키니를 올린 피스타치오 페스토 파스타, 비트를 넣은","제철 채소와 과일, 허브를 아낌없이 사용한 브런치 메뉴는 모두 청량한 색감을 자랑한다. 특히 납작한 탈리아텔레면 위에 고소한 피스타치오 페스토와 얇게 슬라이스한 쥬키니를 올린 피스타치오 페스토 파스타, 비트를 넣은",,text_run(br_separated),0.6
5184957,15,paragraph,"핑크색 후무스에 야채를 곁들어 먹는 후무스 샐러드, 완두콩과 아스파라거스, 그린 커리와 뇨끼의 조화가 일품인 그린 커리 등이 인기다.","핑크색 후무스에 야채를 곁들어 먹는 후무스 샐러드, 완두콩과 아스파라거스, 그린 커리와 뇨끼의 조화가 일품인 그린 커리 등이 인기다.",,text_run(br_separated),0.6
5184957,16,paragraph,복잡한 일상에서 벗어나 가벼운 화이트 와인 한 잔과 함께 싱싱한 접시 정원을 즐기기에 더할 나위 없는 곳이다.,복잡한 일상에서 벗어나 가벼운 화이트 와인 한 잔과 함께 싱싱한 접시 정원을 즐기기에 더할 나위 없는 곳이다.,,text_run(br_separated),0.6
5184957,17,paragraph,[ 류주현],[ 류주현],,text_run(br_separated),0.6
5184957,18,paragraph,[본 기사는 매일경제 Citylife 제1023호(26.03.31) 기사입니다],[본 기사는 매일경제 Citylife 제1023호(26.03.31) 기사입니다],,text_run(br_separated),0.6
5184957,19,byline,글과 사진 류주현,글과 사진 류주현,,b_tag_or_tail_regex (see author metadata),0.8
5183745,0,paragraph,불판 위에서 지글지글 노릇노릇 구워지는 고기를 보면 침이 절로 고이고 식욕이 폭발한다. 문제는 식욕뿐 아니라 당 독소도 폭발한다는 사실. 그 결과 노화는 가속화되고 살도 쉽게 불어난다.,불판 위에서 지글지글 노릇노릇 구워지는 고기를 보면 침이 절로 고이고 식욕이 폭발한다. 문제는 식욕뿐 아니라 당 독소도 폭발한다는 사실. 그 결과 노화는 가속화되고 살도 쉽게 불어난다.,,text_run(br_separated),0.6
5183745,1,table,↑ (사진 프리픽),↑ (사진 프리픽),"<table align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" style=""margin:0 auto; clear:both; max-width: 100%"" width=""500""><tbody><tr><td align=""center"" style=""padding:10px 0 5px 0;""><img alt=""(사진 프리픽)"" border=""0"" class=""lazy"" data-src=""//img.mbn.co.kr/filewww/news/other/2026/03/24/341264000036.jpg"" src=""//img.mbn.co.kr/newmbn/white.PNG"" width=""500""/></td></tr><tr><td style=""padding-bottom:10px; color:#666; line-height:17px; font-size:12px; font-family:'돋움';"">↑ (사진 프리픽)</td></tr></tbody></table>",table,0.6
5183745,2,heading,노화와 비만 부르는 당 독소,노화와 비만 부르는 당 독소,"<strong><div style=""border-top: 4px solid #ed6d01;border-bottom: 1px solid #ed6d01;font-size: 18px;padding: 10px 0;margin:30px 0;"">노화와 비만 부르는 당 독소</div></strong>",style*=border-top (heuristic),0.7
5183745,3,paragraph,일명 ‘당 독소’라 불리는 최종당화산물(AGEs)은 당분이 단백질이나 지방과 엉겨 붙어 생긴 찌꺼기를 가리킨다. 일부는 소변으로 배출되지만 일부는 몸에 쌓여 노화와 비만을 재촉한다.,일명 ‘당 독소’라 불리는 최종당화산물(AGEs)은 당분이 단백질이나 지방과 엉겨 붙어 생긴 찌꺼기를 가리킨다. 일부는 소변으로 배출되지만 일부는 몸에 쌓여 노화와 비만을 재촉한다.,,text_run(br_separated),0.6
5183745,4,paragraph,"먼저 ‘노화’의 경우, 당 독소가 콜라겐 생성을 방해해 피부와 혈관의 노화를 가져온다. 콜라겐은 피부와 혈관을 구성하는 주요 성분으로, 당 독소와 결합하면 끈적하게 변해 탄력을 잃는다. 이 때문에 피부는 주름이 생기고 혈관은 딱딱해진다. ‘비만’을 부르는 원리는 이렇다. 당 독소가 인슐린 저항성을 높여 지방 합성을 활성화하고, 식욕 억제 호르몬 렙틴과 지방 분해 호르몬 아디포넥틴 분비를 방해해 체중을 증가시킨다.","먼저 ‘노화’의 경우, 당 독소가 콜라겐 생성을 방해해 피부와 혈관의 노화를 가져온다. 콜라겐은 피부와 혈관을 구성하는 주요 성분으로, 당 독소와 결합하면 끈적하게 변해 탄력을 잃는다. 이 때문에 피부는 주름이 생기고 혈관은 딱딱해진다. ‘비만’을 부르는 원리는 이렇다. 당 독소가 인슐린 저항성을 높여 지방 합성을 활성화하고, 식욕 억제 호르몬 렙틴과 지방 분해 호르몬 아디포넥틴 분비를 방해해 체중을 증가시킨다.",,text_run(br_separated),0.6
5183745,5,paragraph,"이 밖에도 당 독소는 만성 염증과 산화 스트레스를 유발해, 당뇨병, 심혈관 질환, 신장 질환, 골다공증, 알츠하이머 같은 퇴행성 뇌 질환의 원인이 된다. 미국의 동물 실험에서는 당 독소가 많은 식품을 섭취한 동물의 기대 수명이 그렇지 않은 동물보다 25~30% 짧은 것으로 나타났다.","이 밖에도 당 독소는 만성 염증과 산화 스트레스를 유발해, 당뇨병, 심혈관 질환, 신장 질환, 골다공증, 알츠하이머 같은 퇴행성 뇌 질환의 원인이 된다. 미국의 동물 실험에서는 당 독소가 많은 식품을 섭취한 동물의 기대 수명이 그렇지 않은 동물보다 25~30% 짧은 것으로 나타났다.",,text_run(br_separated),0.6
5183745,6,table,↑ (사진 프리픽),↑ (사진 프리픽),"<table align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" style=""margin:0 auto; clear:both; max-width: 100%"" width=""500""><tbody><tr><td align=""center"" style=""padding:10px 0 5px 0;""><img alt=""(사진 프리픽)"" border=""0"" class=""lazy"" data-src=""//img.mbn.co.kr/filewww/news/other/2026/03/24/116634100206.jpg"" src=""//img.mbn.co.kr/newmbn/white.PNG"" width=""500""/></td></tr><tr><td style=""padding-bottom:10px; color:#666; line-height:17px; font-size:12px; font-family:'돋움';"">↑ (사진 프리픽)</td></tr></tbody></table>",table,0.6
5183745,7,heading,당 독소 줄이려면 조리법 바꿔야,당 독소 줄이려면 조리법 바꿔야,"<strong><div style=""border-top: 4px solid #ed6d01;border-bottom: 1px solid #ed6d01;font-size: 18px;padding: 10px 0;margin:30px 0;"">당 독소 줄이려면 조리법 바꿔야</div></strong>",style*=border-top (heuristic),0.7
5183745,8,paragraph,"당 독소가 만들어지는 이유는 두 가지다. 첫째는 에너지로 쓰고 남은 ‘잉여 당분’이다. 식사 후 치솟은 혈당 스파이크나 과잉 섭취한 당분이 혈액 속의 단백질과 결합해 당 독소를 만든다. 둘째는 ‘조리법’으로, 조리 과정에서 대량의 당 독소가 생성된다. 특히 고온에서 굽고 튀기는 조리법은 음식의 풍미를 높이지만, 단백질과 환원당이 결합해 당 독소 양을 폭발적으로 증가시킨다. 예를 들어 구운 소고기는 삶은 소고기보다 6배, 튀긴 닭고기는 삶은 닭고기의 16배, 튀긴 감자는 삶은 감자보다 89배가량 당 독소 함량이 높다.","당 독소가 만들어지는 이유는 두 가지다. 첫째는 에너지로 쓰고 남은 ‘잉여 당분’이다. 식사 후 치솟은 혈당 스파이크나 과잉 섭취한 당분이 혈액 속의 단백질과 결합해 당 독소를 만든다. 둘째는 ‘조리법’으로, 조리 과정에서 대량의 당 독소가 생성된다. 특히 고온에서 굽고 튀기는 조리법은 음식의 풍미를 높이지만, 단백질과 환원당이 결합해 당 독소 양을 폭발적으로 증가시킨다. 예를 들어 구운 소고기는 삶은 소고기보다 6배, 튀긴 닭고기는 삶은 닭고기의 16배, 튀긴 감자는 삶은 감자보다 89배가량 당 독소 함량이 높다.",,text_run(br_separated),0.6
5183745,9,paragraph,"따라서 당 독소를 줄이는 가장 좋은 방법은 ‘조리법 개선’이다. 굽고 튀기기보다 삶고, 데치고, 찌는 방식을 선택한다. 낮은 온도에서 수분을 충분히 머금는 조리법이 당 독소 생성을 줄인다. 또 레몬즙과 식초 같은 산성 식재료를 첨가하면 당 독소를 만드는 ‘마이야르 반응’이 둔화된다.","따라서 당 독소를 줄이는 가장 좋은 방법은 ‘조리법 개선’이다. 굽고 튀기기보다 삶고, 데치고, 찌는 방식을 선택한다. 낮은 온도에서 수분을 충분히 머금는 조리법이 당 독소 생성을 줄인다. 또 레몬즙과 식초 같은 산성 식재료를 첨가하면 당 독소를 만드는 ‘마이야르 반응’이 둔화된다.",,text_run(br_separated),0.6
5183745,10,paragraph,※ 대표적인 당 독소 함유 음식,※ 대표적인 당 독소 함유 음식,,text_run(br_separated),0.6
5183745,11,paragraph,"- 구이 & 튀김: 치킨, 감자튀김, 군만두, 스테이크, 삼겹살 구이 등","- 구이 & 튀김: 치킨, 감자튀김, 군만두, 스테이크, 삼겹살 구이 등",,text_run(br_separated),0.6
5183745,12,paragraph,"- 가공식품 & 디저트: 소시지, 빵, 떡, 과자, 탄산음료, 과일주스 등","- 가공식품 & 디저트: 소시지, 빵, 떡, 과자, 탄산음료, 과일주스 등",,text_run(br_separated),0.6
5183745,13,paragraph,[ 송이령(프리랜서) 프리픽],[ 송이령(프리랜서) 프리픽],,text_run(br_separated),0.6
5183745,14,paragraph,[본 기사는 매일경제 Citylife 제1022호(26.03.24) 기사입니다],[본 기사는 매일경제 Citylife 제1022호(26.03.24) 기사입니다],,text_run(br_separated),0.6
5183745,15,byline,글 송이령(프리랜서) 사진 프리픽,글 송이령(프리랜서) 사진 프리픽,,b_tag_or_tail_regex (see author metadata),0.8
5183734,0,paragraph,"흔하지 않고 독특한 향으로, 유명 브랜드의 시그너처가 아닌 사용자의 개성을 표현하는 ‘니치’ 향수 트렌드. 그러나, 인기가 많아질수록 자연 유래의 중성적이고 은은한 잔향이라는 비슷비슷한 매력으로 귀결된다. 그래서 환기가 필요하다. 유니크하고 캐릭터 있는 뉴 프래그런스를 소개한다.","흔하지 않고 독특한 향으로, 유명 브랜드의 시그너처가 아닌 사용자의 개성을 표현하는 ‘니치’ 향수 트렌드. 그러나, 인기가 많아질수록 자연 유래의 중성적이고 은은한 잔향이라는 비슷비슷한 매력으로 귀결된다. 그래서 환기가 필요하다. 유니크하고 캐릭터 있는 뉴 프래그런스를 소개한다.",,text_run(br_separated),0.6
5183734,1,heading,이탈리아 향수의 우아함을 현대적으로,이탈리아 향수의 우아함을 현대적으로,"<strong><div style=""border-top: 4px solid #ed6d01;border-bottom: 1px solid #ed6d01;font-size: 18px;padding: 10px 0;margin:30px 0;"">이탈리아 향수의 우아함을 현대적으로</div></strong>",style*=border-top (heuristic),0.7
5183734,2,table,↑ 까사모라티 ‘리라 오 드 퍼퓸’,↑ 까사모라티 ‘리라 오 드 퍼퓸’,"<table align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" style=""margin:0 auto; clear:both; max-width: 100%"" width=""300""><tbody><tr><td align=""center"" style=""padding:10px 0 5px 0;""><img alt=""까사모라티 ‘리라 오 드 퍼퓸’"" border=""0"" class=""lazy"" data-src=""//img.mbn.co.kr/filewww/news/other/2026/03/24/230424003230.jpg"" height=""300"" src=""//img.mbn.co.kr/newmbn/white.PNG"" width=""300""/></td></tr><tr><td style=""padding-bottom:10px; color:#666; line-height:17px; font-size:12px; font-family:'돋움';"">↑ 까사모라티 ‘리라 오 드 퍼퓸’</td></tr></tbody></table>",table,0.6
5183734,3,paragraph,"퍼퓸갤러리가 출시한 ‘까사모라티’는 19세기 이탈리아 향수의 미학을 선보인다. 아이코닉한 향수엔 상쾌한 시트러스의 ‘메피스토 오 드 퍼퓸’, 달콤한 캐러멜과 로즈의 ‘리라 오 드 퍼퓸’, 금률과 라임, 플로럴 부케의 ‘다마 비앙카 오 드 퍼퓸’이 있다.","퍼퓸갤러리가 출시한 ‘까사모라티’는 19세기 이탈리아 향수의 미학을 선보인다. 아이코닉한 향수엔 상쾌한 시트러스의 ‘메피스토 오 드 퍼퓸’, 달콤한 캐러멜과 로즈의 ‘리라 오 드 퍼퓸’, 금률과 라임, 플로럴 부케의 ‘다마 비앙카 오 드 퍼퓸’이 있다.",,text_run(br_separated),0.6
5183734,4,heading,펜디가 표현하는 로마의 해질녘 순간 ‘소니 도로’,펜디가 표현하는 로마의 해질녘 순간 ‘소니 도로’,"<strong><div style=""border-top: 4px solid #ed6d01;border-bottom: 1px solid #ed6d01;font-size: 18px;padding: 10px 0;margin:30px 0;"">펜디가 표현하는 로마의 해질녘 순간 ‘소니 도로’</div></strong>",style*=border-top (heuristic),0.7
5183734,5,table,↑ 펜디 프래그런스 ‘소니 도로’,↑ 펜디 프래그런스 ‘소니 도로’,"<table align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" style=""margin:0 auto; clear:both; max-width: 100%"" width=""300""><tbody><tr><td align=""center"" style=""padding:10px 0 5px 0;""><img alt=""펜디 프래그런스 ‘소니 도로’"" border=""0"" class=""lazy"" data-src=""//img.mbn.co.kr/filewww/news/other/2026/03/24/020402302201.jpg"" height=""300"" src=""//img.mbn.co.kr/newmbn/white.PNG"" width=""300""/></td></tr><tr><td style=""padding-bottom:10px; color:#666; line-height:17px; font-size:12px; font-family:'돋움';"">↑ 펜디 프래그런스 ‘소니 도로’</td></tr></tbody></table>",table,0.6
5183734,6,paragraph,"펜디 브랜드의 시그니처 컬러와 ‘황금빛 꿈’이라는 뜻의 이름처럼 로마의 해질녘, 도시 전체가 황금빛으로 물드는 순간을 함께 표현했다. 따뜻하고 깊이 있는 향, 아이리스의 파우더리한 플로럴, 베르가못의 상쾌한 시트러스 향이 밝고 세련된 균형을 이룬다.","펜디 브랜드의 시그니처 컬러와 ‘황금빛 꿈’이라는 뜻의 이름처럼 로마의 해질녘, 도시 전체가 황금빛으로 물드는 순간을 함께 표현했다. 따뜻하고 깊이 있는 향, 아이리스의 파우더리한 플로럴, 베르가못의 상쾌한 시트러스 향이 밝고 세련된 균형을 이룬다.",,text_run(br_separated),0.6
5183734,7,heading,"루이 비통, 새로운 앰버의 해석","루이 비통, 새로운 앰버의 해석","<strong><div style=""border-top: 4px solid #ed6d01;border-bottom: 1px solid #ed6d01;font-size: 18px;padding: 10px 0;margin:30px 0;"">루이 비통, 새로운 앰버의 해석</div></strong>",style*=border-top (heuristic),0.7
5183734,8,table,↑ 루이 비통 ‘앙브르 르방 오 드 퍼퓸’,↑ 루이 비통 ‘앙브르 르방 오 드 퍼퓸’,"<table align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" style=""margin:0 auto; clear:both; max-width: 100%"" width=""300""><tbody><tr><td align=""center"" style=""padding:10px 0 5px 0;""><img alt=""루이 비통 ‘앙브르 르방 오 드 퍼퓸’"" border=""0"" class=""lazy"" data-src=""//img.mbn.co.kr/filewww/news/other/2026/03/24/063132062261.jpg"" height=""375"" src=""//img.mbn.co.kr/newmbn/white.PNG"" width=""300""/></td></tr><tr><td style=""padding-bottom:10px; color:#666; line-height:17px; font-size:12px; font-family:'돋움';"">↑ 루이 비통 ‘앙브르 르방 오 드 퍼퓸’</td></tr></tbody></table>",table,0.6
5183734,9,paragraph,"루이 비통 퍼퓸의 ‘앙브르 르방 오 드 퍼퓸’은 빛과 온기, 깊이를 품은 앰버를 부드럽고 세련된 질감으로 일상에서 자연스럽게 스며드는 향으로 완성했다. 따뜻하고 부드러운 인상은 크리미한 우디, 투명함, 앰버 특유의 관능미를 복합적이며 현대적으로 느낄 수 있다.","루이 비통 퍼퓸의 ‘앙브르 르방 오 드 퍼퓸’은 빛과 온기, 깊이를 품은 앰버를 부드럽고 세련된 질감으로 일상에서 자연스럽게 스며드는 향으로 완성했다. 따뜻하고 부드러운 인상은 크리미한 우디, 투명함, 앰버 특유의 관능미를 복합적이며 현대적으로 느낄 수 있다.",,text_run(br_separated),0.6
5183734,10,heading,지미추 신제품 ‘아이 원추 위드 러브’,지미추 신제품 ‘아이 원추 위드 러브’,"<strong><div style=""border-top: 4px solid #ed6d01;border-bottom: 1px solid #ed6d01;font-size: 18px;padding: 10px 0;margin:30px 0;"">지미추 신제품 ‘아이 원추 위드 러브’</div></strong>",style*=border-top (heuristic),0.7
5183734,11,table,↑ 지미추 ‘아이 원추 위드 러브’,↑ 지미추 ‘아이 원추 위드 러브’,"<table align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" style=""margin:0 auto; clear:both; max-width: 100%"" width=""300""><tbody><tr><td align=""center"" style=""padding:10px 0 5px 0;""><img alt=""지미추 ‘아이 원추 위드 러브’"" border=""0"" class=""lazy"" data-src=""//img.mbn.co.kr/filewww/news/other/2026/03/24/044203062233.jpg"" height=""300"" src=""//img.mbn.co.kr/newmbn/white.PNG"" width=""300""/></td></tr><tr><td style=""padding-bottom:10px; color:#666; line-height:17px; font-size:12px; font-family:'돋움';"">↑ 지미추 ‘아이 원추 위드 러브’</td></tr></tbody></table>",table,0.6
5183734,12,paragraph,지미추의 아이코닉 향수 ‘아이 원추’의 새로운 라인이다. 생기 넘치는 자신감을 표현,지미추의 아이코닉 향수 ‘아이 원추’의 새로운 라인이다. 생기 넘치는 자신감을 표현,,text_run(br_separated),0.6
5183734,13,paragraph,"하며 페미닌 무드를 우아하게 완성한다. 현대적이고 세련된 핑크 바닐라 오 드 퍼퓸으로 라즈베리, 오렌지 블라썸으로 시작해 플로럴 노트, 크리미하고 부드러운 베이스 노트로 이어진다.","하며 페미닌 무드를 우아하게 완성한다. 현대적이고 세련된 핑크 바닐라 오 드 퍼퓸으로 라즈베리, 오렌지 블라썸으로 시작해 플로럴 노트, 크리미하고 부드러운 베이스 노트로 이어진다.",,text_run(br_separated),0.6
5183734,14,paragraph,[ 박윤선(기업커뮤니케이션&컨설팅그룹 네오메디아 대표) 각 브랜드],[ 박윤선(기업커뮤니케이션&컨설팅그룹 네오메디아 대표) 각 브랜드],,text_run(br_separated),0.6
5183734,15,paragraph,[본 기사는 매일경제 Citylife 제1022호(26.03.24) 기사입니다],[본 기사는 매일경제 Citylife 제1022호(26.03.24) 기사입니다],,text_run(br_separated),0.6
5183734,16,byline,글 박윤선(기업커뮤니케이션&컨설팅그룹 네오메디아 대표) 사진 각 브랜드,글 박윤선(기업커뮤니케이션&컨설팅그룹 네오메디아 대표) 사진 각 브랜드,,b_tag_or_tail_regex (see author metadata),0.8
5183457,0,paragraph,"가끔 그런 생각이 드는 날이 있다. ‘아, 오늘 저녁엔 요가를 해야겠다!’ 요가라 해봐야 방구석에서 영상을 보고 따라 하는 스트레칭 수준이지만, 펼쳐진 요가 매트 위의 마음 만큼은 ‘요기니(Yogoni, 여성 요가 수행자를 일컫는 말)’ 못지않으니 그걸로 족하다.","가끔 그런 생각이 드는 날이 있다. ‘아, 오늘 저녁엔 요가를 해야겠다!’ 요가라 해봐야 방구석에서 영상을 보고 따라 하는 스트레칭 수준이지만, 펼쳐진 요가 매트 위의 마음 만큼은 ‘요기니(Yogoni, 여성 요가 수행자를 일컫는 말)’ 못지않으니 그걸로 족하다.",,text_run(br_separated),0.6
5183457,1,table,↑ (일러스트 프리픽),↑ (일러스트 프리픽),"<table align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" style=""margin:0 auto; clear:both; max-width: 100%"" width=""500""><tbody><tr><td align=""center"" style=""padding:10px 0 5px 0;""><img alt=""(일러스트 프리픽)"" border=""0"" class=""lazy"" data-src=""//img.mbn.co.kr/filewww/news/other/2026/03/23/520224806522.png"" src=""//img.mbn.co.kr/newmbn/white.PNG"" width=""500""/></td></tr><tr><td style=""padding-bottom:10px; color:#666; line-height:17px; font-size:12px; font-family:'돋움';"">↑ (일러스트 프리픽)</td></tr></tbody></table>",table,0.6
5183457,2,paragraph,"종일 스트레스가 많거나 분주했던 날, 혹은 어떤 일(사람) 때문에 심란했던 날이라면 ‘인요가’ 영상을 찾는다. 인요가는 한 자세에 오래 머무르는 게 특징으로, 느리고 부드럽게 움직이면서 깊은 이완을 느끼는 정적인 요가다. 내 경우 먼저 좋아하는 공간인 서재에 들어가 좋아하는 은은한 조명을 켜고, 좋아하는 아로마 오일로 약간의 향을 낸 뒤, 좋아하는 요가 안내자의 영상에 따라 20~40분가량 인요가를 따라 하다 보면 딱딱하게 굳어 있던 몸이 부드럽게 풀리기 시작한다.","종일 스트레스가 많거나 분주했던 날, 혹은 어떤 일(사람) 때문에 심란했던 날이라면 ‘인요가’ 영상을 찾는다. 인요가는 한 자세에 오래 머무르는 게 특징으로, 느리고 부드럽게 움직이면서 깊은 이완을 느끼는 정적인 요가다. 내 경우 먼저 좋아하는 공간인 서재에 들어가 좋아하는 은은한 조명을 켜고, 좋아하는 아로마 오일로 약간의 향을 낸 뒤, 좋아하는 요가 안내자의 영상에 따라 20~40분가량 인요가를 따라 하다 보면 딱딱하게 굳어 있던 몸이 부드럽게 풀리기 시작한다.",,text_run(br_separated),0.6
5183457,3,paragraph,"천근만근 무겁기만 했던 마음 밭에 점차 고요함과 가벼움이 들어온다. 호흡도 깊어지고 숨통이 트인다. 마음도 넉넉해져, 낮에 있던 일에 대해서도 조금 달리 생각할 틈이 생긴다. 나 내지는 타인을 엄격하게 비난하던 마음에도 이완이 생겨 너그러워진다. ‘어떻게 그럴 수 있어!’로 다그치기만 했다면 ‘그럴 수도 있지’, ‘어쩌겠어? 이 정도면 충분해’라고도 생각하는 것이다. 요가로 위로받은 결과인 셈이다.","천근만근 무겁기만 했던 마음 밭에 점차 고요함과 가벼움이 들어온다. 호흡도 깊어지고 숨통이 트인다. 마음도 넉넉해져, 낮에 있던 일에 대해서도 조금 달리 생각할 틈이 생긴다. 나 내지는 타인을 엄격하게 비난하던 마음에도 이완이 생겨 너그러워진다. ‘어떻게 그럴 수 있어!’로 다그치기만 했다면 ‘그럴 수도 있지’, ‘어쩌겠어? 이 정도면 충분해’라고도 생각하는 것이다. 요가로 위로받은 결과인 셈이다.",,text_run(br_separated),0.6
5183457,4,heading,나를 위로해주는 수단 … 손쉬운 행위에서 시작,나를 위로해주는 수단 … 손쉬운 행위에서 시작,"<strong><div style=""border-top: 4px solid #ed6d01;border-bottom: 1px solid #ed6d01;font-size: 18px;padding: 10px 0;margin:30px 0;"">나를 위로해주는 수단 … 손쉬운 행위에서 시작</div></strong>",style*=border-top (heuristic),0.7
5183457,5,paragraph,"그만큼 필자에게 ‘요가’는 의미 있는 ‘자기보호 행위(Self-protection Behavior)’로, 거창하게 의미 부여하자면 요가를 하기 전과 후로 인생이 나뉜다고도 말할 수 있다. 이전엔 기분을 전환하려면 술이나 친구들, 혹은 더 맹렬히 집중할 만한 다른 목표나 수단이 필요했다. 그만큼 대상 의존적이었고, 행동 자체를 하는 데 급급하거나 바빴다.","그만큼 필자에게 ‘요가’는 의미 있는 ‘자기보호 행위(Self-protection Behavior)’로, 거창하게 의미 부여하자면 요가를 하기 전과 후로 인생이 나뉜다고도 말할 수 있다. 이전엔 기분을 전환하려면 술이나 친구들, 혹은 더 맹렬히 집중할 만한 다른 목표나 수단이 필요했다. 그만큼 대상 의존적이었고, 행동 자체를 하는 데 급급하거나 바빴다.",,text_run(br_separated),0.6
